Weight(grams),Price(rupees),Length(cm),Width(cm),Height(cm),Product_Category,Shipping_Distance(kms),Fragility,Urgency,Mode_of_Transport
24732.05572417213,242526.80428851006,198.022164431762,203.08710547512834,204.18234919667162,Electronics,4212.451112645304,1,5,Air
51642.53366441161,82174.21020093953,76.51624250616337,351.4526962559252,195.43842900610804,Electronics,11559.60222120423,0,2,Air
97183.6344092966,308885.92851130135,346.3726689708272,327.3994409299086,282.6567317209519,Electronics,13494.207006586901,1,4,Air
67374.98916114417,218100.67193092147,145.54822307104013,496.06190713278556,374.521871668911,Electronics,10098.623366214415,0,3,Air
64825.51508134015,242430.059049868,187.55576271304258,322.7825782601878,43.37701187121667,Electronics,14350.503466007998,0,1,Sea
12943.005339465599,219487.9315262453,298.67305944217446,70.62085855170164,324.22028136095514,Electronics,13502.545196103452,1,5,Air
56474.54286195444,204702.52321030427,294.2158400422819,259.7859884391804,237.49338866822222,Electronics,4802.958172895446,1,3,Sea
17401.48395739997,417908.3251029006,284.6272971893917,367.22123382975855,75.14401251598032,Electronics,4848.254722143567,1,2,Air
7611.472485723151,361268.6069537705,432.265269433705,248.81027781277305,202.62413602329337,Electronics,9339.000236970202,0,4,Air
89713.60379580814,384840.33750184235,54.085885332062404,265.7756338122528,130.0015571423853,Electronics,281.8633554293429,0,5,Sea
47139.38507682205,386549.2576370044,219.38434723443095,82.58523149160713,309.1923556430976,Electronics,4812.954701752414,1,5,Air
87995.47312984447,276887.96856810775,146.76005308106534,20.718799725910934,104.2083068684777,Electronics,6957.964397295984,0,3,Sea
40927.27088440775,477714.55884454306,277.55166941323154,342.47369628138443,13.304440977655737,Electronics,1831.7260210772115,0,2,Air
87609.55882343995,363824.3577891751,419.1682886054325,370.54032040272693,310.93527829128175,Electronics,10546.677132503311,0,2,Air
85850.32640128047,249974.9284080368,135.15749859674207,154.3142927323633,410.58872630315733,Electronics,2556.898929701098,0,1,Air
62699.08959132406,390355.29512771365,359.4740444540115,395.2038137943971,34.46789760478286,Electronics,1707.5182595843257,1,2,Sea
54294.382065701626,223086.776566008,369.0108000510947,332.7201780342352,288.43272860226836,Electronics,14873.200646646315,0,5,Air
62883.72711191217,16633.456639502514,176.2502824484222,14.971791329896519,422.8173568469018,Electronics,6651.500730893902,0,2,Sea
94051.90986984683,108692.07026314143,497.6578289631729,241.8182895853983,365.8599543045199,Electronics,6745.085403712266,1,2,Air
95947.89224981418,397095.4195664084,358.6681281177783,129.91259456129256,341.08368430337765,Electronics,7869.032378088126,1,2,Air
27181.492515909886,190575.51523760325,151.15652933458523,91.76899324414039,461.8149322404167,Electronics,11384.876798776771,1,5,Air
16361.223658036346,44951.31074824451,106.6141669395921,163.0326027568097,302.82938251797856,Electronics,14772.787274804008,1,5,Air
68442.10459514231,41084.74376174607,458.7690795214063,18.91394024450977,226.3034410901196,Electronics,12915.709003513806,1,1,Air
56231.56535437097,353265.0574968288,356.9975052355478,335.89677889726755,223.66983271922132,Electronics,10200.196658238216,0,4,Air
12676.97537464437,167448.9122978016,113.96501625719011,180.8179297142306,236.6239453438416,Electronics,7296.578911284075,1,1,Air
73173.72928921852,218015.16605415547,85.6441191789621,210.10601528054605,411.5472378074321,Electronics,4467.930384406521,0,5,Air
25088.836918500052,307406.7797116814,326.69996612806574,485.73782695653733,498.37420041074955,Electronics,13580.82232199332,0,5,Sea
3331.896390207402,387024.58875410433,427.22851366316416,398.2684512113692,418.0684355141014,Electronics,3118.1693089861974,1,4,Air
11685.371017277375,48820.514062767856,181.25400910448863,11.36821274386383,315.773261206214,Electronics,6822.6206625268815,0,5,Air
46102.81618710654,71471.82985117617,129.29857313078347,338.04485369190354,56.43918140932741,Electronics,12579.005772104008,0,1,Sea
54714.40788854185,449476.3120674388,222.60045182170757,215.75835074315,182.26334495682332,Electronics,1839.8721448372416,0,4,Sea
2481.085155221942,383444.96806814615,286.20187042330645,470.7617973159687,458.5132755292651,Electronics,643.5830851717559,1,3,Sea
27897.674748807673,388387.74005670566,88.38315241749758,213.50652822634467,326.19615625653256,Electronics,10673.417776909913,1,4,Air
1378.029937370443,336896.9269263903,432.2682645992692,29.174260068412735,271.5894366693739,Electronics,8417.813640908156,0,2,Sea
17319.7822421729,239114.0825162768,252.42045625421576,313.8928330766653,86.25539123474935,Electronics,4165.083316365261,1,4,Air
89041.62370122268,30845.038603667675,408.2103923895712,257.7950551376186,212.55315271874665,Electronics,14660.709599378659,0,5,Sea
56867.49566838717,432967.26889585896,463.0914133471548,499.8662514502766,386.59258300677965,Electronics,14282.93644658096,0,3,Air
43090.7024387158,263214.4127520953,211.37216351425937,262.70903775344266,268.6327294452127,Electronics,4520.894973399492,1,1,Sea
88519.97206187157,383260.00866998173,404.4502747213954,105.7645272199488,438.3235166353435,Electronics,9423.327868872906,0,3,Air
89890.31081718675,73977.10503727001,416.1539491373102,324.53630960987437,346.1084572525454,Electronics,12739.258341588027,0,5,Sea
38444.8566795017,217418.00742677166,13.944937892427367,438.90150737420333,146.40656102349936,Electronics,7930.145807746038,0,1,Air
65332.18116810738,207369.64117750406,131.95382987943933,223.17484104210908,116.98284781387153,Electronics,13931.09672763122,0,1,Air
18085.06485196822,93865.79059505815,489.08349892982375,490.35120017695436,211.16819713102925,Electronics,10344.844121458875,1,1,Air
9696.379787382506,181164.48412045988,194.58530139702188,472.55503497123647,40.42359950067066,Electronics,2240.096024595636,0,5,Sea
84604.51332080006,221139.83721210447,205.0995853820582,91.82049685432038,452.0483446377347,Electronics,7273.705343605968,1,5,Sea
94352.08551763852,156457.28312324494,394.26865529935964,280.4359184890429,427.4208539717826,Electronics,9240.442135988653,1,3,Sea
52761.36813592755,433470.1077073377,134.23498328902,499.54572817125893,472.1381053554544,Electronics,202.277044106037,0,3,Air
38178.64751747375,66737.28385316115,64.32797429213318,104.7388838955315,173.10007367143277,Electronics,12271.090324207822,1,1,Air
25653.61540486076,183141.87045559668,231.0487333559948,395.8162170343061,489.1000307749708,Electronics,12758.807051134556,1,4,Sea
92636.95808445472,405524.82487348345,64.04579670148757,427.04847527664936,270.03459994573547,Electronics,11388.994092532843,0,1,Air
87224.20141521817,247562.56493927096,348.0304808600597,152.85302358536362,160.6991876919259,Electronics,9845.122771412996,1,5,Air
10521.07563803476,383824.1734406941,227.20861840992225,209.03944205184686,432.93819905773313,Electronics,3263.4334081159113,1,2,Sea
15749.415766549557,265949.8330609636,371.2094992793156,287.08014345179305,115.58428273303647,Electronics,1139.0907957188786,1,3,Air
27948.502982616494,217014.93763489428,470.0613106311559,325.08377132502096,213.02226371195826,Electronics,2321.983413777301,1,2,Air
53074.59508264869,105697.97676813648,179.39368032869646,261.955453064143,412.0560236008637,Electronics,7990.728303799183,0,4,Air
25944.421213265094,276.2632331640307,471.5105526013288,226.19578314419653,322.05382452048093,Electronics,6575.725303857338,1,3,Sea
16663.611949692484,54614.93217364966,18.888548342686448,267.74216266897304,99.87840290086406,Electronics,1086.3223286075165,1,1,Land
48103.84458773172,318275.3608218069,272.50070082867785,122.1527072282245,170.56042109243754,Electronics,12550.414816594603,1,5,Air
99242.66377077402,31208.359983750357,270.01860143564187,17.200307281662326,273.8078226536154,Electronics,1786.5529258508823,0,2,Sea
66893.33360791653,404964.354737153,198.23891617700926,246.0209288081439,171.3351280023999,Electronics,10573.656716968582,1,2,Sea
87180.31817960253,431187.47898430994,405.5947555203843,488.70766900742007,174.62018383778988,Electronics,2498.7776775345196,0,1,Air
61555.895904903795,129235.46183532308,169.07849929154395,167.49693343435146,303.50555515251347,Electronics,14059.938747049198,1,4,Air
58566.306763662215,45120.714727173465,150.83828146782173,252.54742654258823,483.82318301276354,Electronics,4193.0166741922385,1,1,Sea
70922.93570318115,37579.657473928746,132.71986897973142,492.51536041686734,334.0860719948868,Electronics,5325.714073829306,1,1,Sea
31671.46661381759,155859.8432452321,455.843156262974,474.0610146680004,489.1043571360279,Electronics,7682.5656531215145,1,5,Sea
83196.40945461199,5991.104645209343,407.5096522833341,324.63278828772866,479.2294739259019,Electronics,14180.01191167062,1,3,Air
44379.22943011557,289981.80314589094,108.98135712153416,497.40691881029335,336.811767049802,Electronics,2651.4920511375267,0,1,Air
68021.21482562086,175513.4566942636,480.8551803920311,197.75148484915331,78.75002646334092,Electronics,12740.923058876218,1,5,Sea
76094.56504936484,86588.58632276628,256.21387658400107,334.2207162076383,111.36661149404513,Electronics,608.9943358994,0,3,Sea
28547.5465416112,416050.3995339285,291.7935321800546,104.27051896882196,378.17487115484363,Electronics,11219.05509539967,0,5,Air
22281.504973832598,23948.803891910873,166.76055004240203,71.95456250085523,410.700085435035,Electronics,5618.245316088156,0,5,Air
35453.80904826501,282789.14058844524,492.43207427277804,433.62179099738984,327.5680089610449,Electronics,14342.848675504136,0,5,Air
63330.054948990386,291384.74705605267,434.6008963498484,226.89521905569697,179.24981561750462,Electronics,2632.288357628492,0,5,Air
48894.01688041184,257908.62178021795,227.82182770166392,442.69011139435906,100.35646117489925,Electronics,6780.810919752557,0,2,Air
72793.99000985078,28175.8468150739,274.1993819530855,145.87141440587575,160.11872218535308,Electronics,7562.738129863105,1,2,Sea
25390.907001560387,12295.566216174575,495.3290214665377,370.29431213715185,386.15472732635453,Electronics,82.2744740003241,0,1,Air
66409.65869017653,25908.903097124043,41.82791105144224,42.625604083294675,290.4581779727078,Electronics,13549.18742262459,0,4,Air
19007.318782690425,116443.24015775482,233.06620140578582,316.5562604930578,339.0046299607529,Electronics,11499.852742009074,1,1,Sea
23434.4323822043,105553.99014890449,473.28512627520684,258.5575881740656,268.6526385618033,Electronics,12401.270277990052,0,2,Air
23441.73800868927,437662.56061347807,80.23489997492239,202.9889436824116,70.858047932045,Electronics,3289.256709104296,1,1,Sea
50602.143075948785,266444.0026017577,40.59448189661505,196.71916222148226,124.40104519469372,Electronics,6641.001848142746,1,4,Air
57069.81864504342,129634.05415657056,37.558428853415165,52.89369873470722,465.10562737860045,Electronics,14050.95449936771,0,5,Air
39537.11553512437,362423.6951431031,207.50426224690779,18.796347112760504,439.80412188916665,Electronics,8492.332859070728,0,5,Air
20458.67333262706,489310.6211537249,281.16523368967194,148.22971351090843,62.300132798916884,Electronics,12849.29176038938,1,3,Air
24458.62486973481,26620.646809866532,56.0749791203416,23.768735600040465,333.697570809179,Electronics,2714.1361274222922,0,4,Land
44937.4466897251,370556.9547410336,191.24973551185766,240.34208388013226,234.75293896802515,Electronics,3245.854138467918,0,1,Air
57331.55971451203,102751.06791817615,413.6351375039699,166.82419353623615,106.86321570740972,Electronics,3242.620889020215,0,4,Sea
36017.239276784356,137876.8749672511,451.4190841193836,228.90196413087548,141.6379996649392,Electronics,8729.296912398997,0,4,Sea
16965.896733261212,434012.70063869253,352.1985277397248,84.47050473005889,406.89282595016505,Electronics,1269.7780359508065,1,1,Sea
57218.06210414093,404415.8113481119,438.93847823771205,375.0315153959859,70.12578663640612,Electronics,13917.055182400056,1,4,Sea
36862.20403937614,156058.7264490001,251.08341495121206,284.5337902477517,405.24606689941356,Electronics,10510.025729309753,0,1,Air
95445.49417856819,196891.63137889965,394.44320480975665,155.60632225662405,455.5016213805357,Electronics,11025.045918721251,1,1,Sea
34986.76788684131,283113.3530832405,456.05911985252004,157.43306877039922,496.2436764017802,Electronics,13437.600719664539,1,3,Sea
34541.47337101428,438554.11532492767,132.32568682174232,246.02959606254282,329.7206134602676,Electronics,10623.888142481388,1,4,Sea
77086.13542192627,373486.8534265736,69.90106952816825,358.6947677797654,499.3985247720194,Electronics,10516.898488533456,1,2,Air
73767.69158000039,388999.9993050895,124.15742983404154,372.96930936266926,155.51430591089994,Electronics,8912.989293873494,0,2,Sea
61207.55751229258,227177.258430387,224.9441828761062,383.58645153184125,161.54915812949872,Electronics,570.5875511901378,0,2,Air
65678.61465065501,92207.81353223238,92.10100614800415,149.81088586450662,157.20860580061398,Electronics,8416.192425316282,0,4,Air
63038.170234362166,36944.16518330097,416.47160883549896,222.21943258292242,377.7866787122029,Electronics,4447.626648321682,1,4,Air
7302.811720137124,475938.2279196024,303.9687164838977,362.793459814862,348.58509585768377,Electronics,196.910485322,0,3,Air
49787.69400801412,371390.5786643467,399.2577072773108,180.99864524605593,107.28925476746988,Electronics,10134.44511965521,0,4,Air
89118.88351508637,106821.16168992668,383.7484333071759,190.7383465473145,199.16557376358008,Electronics,564.6477379405837,1,2,Air
18139.75966102322,354283.35648131167,240.62258455695027,81.12484463321599,476.8805366313666,Electronics,34.71091874434529,1,3,Sea
21779.922251736352,244396.93474577306,383.0959995438279,138.8841313972806,374.78069275318006,Electronics,5015.981779612461,0,5,Sea
69254.84886060221,484586.1955881849,224.7971907884202,278.55736148948125,228.78444341049155,Electronics,14799.575934062705,0,4,Air
32520.951775377518,195060.5284684376,124.65379581675045,426.7236724326429,301.83291835449813,Electronics,4324.1183780598985,0,1,Air
26709.3506372397,387818.4605192356,61.023693809563255,354.49956969356555,30.887372797870547,Electronics,756.4674464206008,0,5,Land
95805.32097957414,1615.329322066359,320.95940160188,367.7670657653455,364.5387791837672,Electronics,1464.980172661758,0,3,Sea
55490.30510804795,336139.3620972682,307.85789007831914,52.94824919092698,204.2075179842689,Electronics,10260.060293599496,1,3,Air
40563.673565841425,197251.92907419332,498.20007019401515,464.45622336125507,390.56058364798855,Electronics,12214.194985160731,1,4,Sea
87835.64246374427,314089.96122425765,118.0379029203839,435.64775017145456,430.05884463650176,Electronics,9661.293706668737,0,2,Sea
11568.862845151776,282154.65169334,204.2925474304132,77.70133904469941,308.120145849595,Electronics,12593.158775110378,1,2,Sea
56718.89496656935,272701.49389087857,489.6593355158331,184.4213060057712,418.14175830149895,Electronics,4166.85693781591,0,1,Air
31459.751743496992,66395.57679690392,267.08785372674936,118.87963228298175,328.76695282650365,Electronics,240.43752651986796,1,3,Air
62258.934763720215,205017.9675803761,429.28711240408575,167.75002890145808,120.99703151611534,Electronics,538.7642559758771,0,5,Sea
44172.30334029278,493719.1073641234,344.78639174268557,406.27950621027617,178.80706756721958,Electronics,3276.8220354477016,0,3,Sea
17002.998833523685,399729.9474306238,472.77970658017324,473.3540159130718,359.9931708458387,Electronics,13018.02588570476,0,3,Air
28644.680046998797,11646.211678020658,181.91806257784816,143.82968859662103,104.76905006784737,Electronics,12573.572111238216,0,5,Sea
90867.67384521646,92620.118472839,477.3226738844827,364.06924778901254,250.74234005757052,Electronics,1760.552802851335,1,2,Sea
14950.612330865853,318172.67012597993,293.0780906821761,384.639998279543,488.78313183192296,Electronics,12883.030415058025,0,4,Air
37371.3849031936,7686.335157345841,462.26713464722945,438.90108649585653,322.2387640162143,Electronics,656.0745692136311,1,3,Air
70320.05340023173,257993.76679622545,293.04157670423893,232.94420421937892,180.1622731685829,Electronics,2450.993608315412,1,5,Air
16559.035548519896,262705.2902443467,87.5883659201838,182.89694339593757,268.6659952192368,Electronics,7307.972623695446,1,4,Air
95796.14383782877,309703.1343582533,488.2908889895576,384.8468437631119,180.5169797363035,Electronics,11469.384870907794,1,2,Air
44020.77349801402,360110.28232874087,445.51255347377156,305.2559907748555,26.587541423616432,Electronics,3843.1067020922137,0,3,Air
8285.192655236817,32478.900226608006,28.070744790749476,94.30572357384395,270.4115112229663,Electronics,9774.607207546736,0,2,Air
58423.59495919679,455470.8530779117,365.7592002153178,204.0021918016056,81.91129282848073,Electronics,11971.450115734797,1,5,Air
25580.00942150273,96062.83921060745,197.38697489522397,87.24267644111661,160.50116081494448,Electronics,25.633779092827407,1,3,Air
27005.997639830206,63426.23289181814,480.6245608672198,262.87109049006847,254.3042514984873,Electronics,3464.39955030461,0,2,Air
57418.8412304185,405319.4541976328,37.78897273984684,27.99360140661866,67.78558473534318,Electronics,11039.707308693289,1,4,Air
43161.48842920412,309287.02381466184,317.5065668426777,68.161259536328,102.55417375678498,Electronics,7190.221898769958,1,3,Air
65029.87190520398,434766.92746929085,376.34982390243886,448.983987138119,263.2048165737738,Electronics,11952.387059441253,1,2,Sea
77163.59198102255,352798.75054538384,480.005038940491,313.6312295720814,115.4106088605712,Electronics,12765.254186911088,1,5,Sea
12631.384063517127,372087.40965517785,163.106237321411,75.1327383606998,213.1654903671631,Electronics,12340.157989151867,0,3,Sea
96723.17233536101,141535.56352069406,211.31783416184027,112.14992692983856,451.787096134676,Electronics,8986.549878305155,0,3,Air
49717.443098364325,62833.08981522806,333.7616432052971,191.19130609320555,255.37851937064656,Electronics,11867.435073053728,1,4,Air
66336.22062999237,308281.0829433716,33.119035249606384,196.92139677348166,475.7491816553119,Electronics,13357.409052891984,1,5,Air
48681.45161545482,263373.32748327224,301.90967795786986,379.17580587404626,229.18209852407168,Electronics,13314.60004497747,0,4,Air
15485.337951247351,130726.91251031542,58.06375034321695,180.06218159526355,272.84910518563436,Electronics,6197.202805603578,1,5,Air
70681.57036450195,224869.63990174097,383.42376118400904,258.2175449250604,404.74536276440267,Electronics,8318.165112210549,0,5,Air
75782.54522400444,279012.3222303908,145.1635279104637,94.65280440252062,413.3929640612553,Electronics,6747.191631475067,1,4,Air
62622.42885886837,435917.29147596145,308.9908784248119,344.7213975913411,355.77856536489986,Electronics,759.6169395317684,1,4,Air
20784.738276009557,364455.71615311265,231.25799402935016,59.59783814570264,267.6553279627116,Electronics,1262.7732452933374,0,3,Air
15021.171760046596,259344.64241955444,99.0691083416561,255.87462034605116,262.7260098786965,Electronics,2222.1842010074283,0,1,Sea
85493.16233901923,280789.78093908227,397.7944078413047,122.94326545045394,461.5272532250561,Electronics,18.349986395863223,0,5,Sea
67021.83433428325,404159.4456683482,439.1763626527334,477.1719620879274,193.74758832474137,Electronics,6023.142408189598,1,4,Air
70766.3873111995,65930.48945077036,10.579965128927167,356.15093305952564,265.0681859907404,Electronics,14098.429306450134,1,4,Air
89084.57514713082,390803.3341507507,69.48801473862196,444.581100869742,30.83174503193843,Electronics,2281.3842273760943,1,3,Sea
51522.16405675103,316369.3545841065,331.64592841315255,473.0356214929154,161.13771899773172,Electronics,2289.4594184913203,1,4,Air
98547.32824423451,6325.497272569687,290.2896548074638,407.7799517390992,475.6425952851796,Electronics,8051.248078662348,0,3,Sea
59764.14371993766,185279.4828616233,278.59253173140655,275.29819933563925,207.79434896723876,Electronics,6473.444338071558,1,2,Air
75681.8712163362,261909.45284817446,266.4861071646544,465.0367274630982,334.7623772766483,Electronics,11160.957173290519,1,1,Sea
33632.2538843248,86007.60669845827,458.22186046444943,425.44743564093915,64.4827661525305,Electronics,2481.1091051645035,1,4,Sea
9582.703536502351,353404.1500315021,214.02245751978603,283.2625747441332,320.3928073134126,Electronics,5789.073519613734,1,2,Sea
14836.226592703077,82758.91659614137,305.63004265514746,94.47374795948677,301.54150012727695,Electronics,12520.927222127373,1,5,Sea
68218.80185380085,302298.70694333233,148.9305977165684,48.17429142460189,329.1028086595186,Electronics,6957.110435013175,0,3,Air
83707.16634613117,330589.2015147519,44.76416193837468,205.26449174273537,219.61785950689267,Electronics,2008.7696731234253,0,1,Air
45546.950836775664,173036.96283604664,80.86119218801092,91.43648325765467,349.19788978756844,Electronics,8863.609036242975,1,2,Air
70761.3518623847,452852.8351847977,401.5964178592035,264.2335943525271,352.2582127875634,Electronics,9682.375371303386,1,5,Air
38227.199349743845,487586.8756331087,309.5970790198829,284.5732794420299,103.71175841405665,Electronics,12772.775510337908,1,2,Air
1813.179685058174,262184.0166908257,25.12626610888213,95.96822560340405,483.4526641197728,Electronics,12686.98672672994,1,2,Air
72553.91277981976,163558.0066000175,264.7101618513356,210.00680858500783,236.66458277087557,Electronics,12078.437650047714,0,5,Sea
14226.615740307148,411699.8899172595,278.3269746947311,158.2568433727144,68.69122526327422,Electronics,11521.655423723903,1,4,Air
72297.43843580026,292509.130958247,253.43543353505603,222.92340687297838,353.0879799151689,Electronics,11966.043817020707,0,4,Air
10166.241848217358,192744.01191908173,403.90353533116473,10.156156979092572,39.57720497758719,Electronics,6944.343770139393,0,3,Sea
82128.29601085003,468386.18778935896,35.152474023651905,319.9490194277285,12.07015698290145,Electronics,12491.073100597276,1,5,Sea
3232.8581984086236,97065.55447678184,458.5742472401068,378.2841443193861,51.32294015222733,Electronics,7347.692824250937,1,1,Air
89426.78491933407,296050.3789635844,118.45377566889756,478.08505138647035,345.2739627129401,Electronics,11107.017633637684,0,4,Sea
38248.705456562406,382937.8450326536,136.81731034693914,154.45431705692715,261.21806689170955,Electronics,10563.279369055574,0,2,Air
68779.15396128551,261826.451272087,343.523714752884,360.46130818915066,414.78189992884023,Electronics,3112.848229118101,1,5,Sea
79821.0069678109,258929.87880899175,348.5771937770428,358.9578099986263,443.18017713055866,Electronics,1106.7734194961768,1,1,Air
55989.82470856919,341342.1313129582,341.1088685564839,157.11661584298756,215.53142924785763,Electronics,12431.88005843649,1,2,Air
46130.734038670904,374308.2442870585,184.6270129786754,414.46286833933874,165.99865588084975,Electronics,9816.932114091185,1,5,Air
58764.12131592585,351562.80303256755,10.962427095354704,399.0954783091237,84.92234720376719,Electronics,12935.81039959976,0,2,Sea
75518.35766485865,312718.0602509497,282.3718674653829,403.7488665376428,122.76428351617805,Electronics,11188.090188740985,1,3,Air
52904.398483428224,297075.2046231723,99.81460201404929,92.98632634365401,302.60380393194845,Electronics,10980.002121477,1,2,Sea
76634.325342172,131610.48823665525,26.032701660762378,105.94634724763611,24.737995687563807,Electronics,5759.246308875976,0,2,Sea
93741.99201366333,171907.17936122217,129.7981479882144,231.63600130624343,369.1539063937166,Electronics,5084.907404320483,0,1,Air
75267.90220267912,452502.57916119305,87.48532584377264,438.01434352148544,355.0870685801573,Electronics,13260.212041318138,0,4,Sea
70812.56122277066,77773.32224966436,155.45283999899073,219.57884528137467,187.2626971299491,Electronics,3034.717049214781,1,3,Air
50729.814982687174,414294.08490151283,498.11052037074194,112.50109453514462,449.8653088855605,Electronics,7840.1293489622385,1,2,Air
16369.942497679,254736.22036886375,52.74766278462054,218.54613848274167,447.68926678551657,Electronics,11766.208190924419,0,3,Sea
15910.255806428064,127744.49765206284,78.18957137546208,326.73598743155753,199.7920497944938,Electronics,3588.78557220626,1,5,Air
29871.488281104004,155751.97980392646,14.449734850108456,21.95210178764996,104.63029460464762,Electronics,9315.205341672869,0,2,Air
36596.65994224448,145179.08770008196,268.6411031927466,216.93635662984553,456.9423595960705,Electronics,11633.962558134186,0,5,Air
36385.776737772125,449593.3852453945,466.94280259114936,82.0410082962189,392.1486967560217,Electronics,7860.215787692622,1,5,Sea
19354.347872306396,207703.49025479492,483.9827245275665,218.6472682040157,450.81139370097407,Electronics,6003.943140983192,1,4,Air
42796.507019899116,77561.30380925923,475.58915841340115,61.607101739766115,296.3470202632601,Electronics,13695.731396684465,1,1,Sea
49632.52979280956,468470.6279147277,430.6141307468793,489.8995373278269,323.15677438287025,Electronics,2442.525827206641,0,4,Sea
16749.587476013232,16637.120933114773,350.256576085063,166.7437429250274,144.4385394072921,Electronics,6205.848270663801,0,3,Sea
94422.08809650796,323731.6401598052,392.7767828516625,336.82099872391507,248.28659585715715,Electronics,6939.977269074991,0,1,Air
74480.88746430841,466324.39439803426,92.00980868362066,441.36533061271876,373.51198319285317,Electronics,4653.329111129454,0,2,Sea
39006.466963077735,70915.2643304536,200.4970821791411,225.17356824498958,366.5043259028462,Electronics,3144.0860976778777,1,4,Air
31167.87682642507,185147.8173454644,405.7204201278562,266.26211984866046,331.4529266709386,Electronics,5330.193818791726,1,5,Sea
60852.1435772455,371159.4876901291,203.1412722234848,252.44850309461444,146.00224458267925,Electronics,12416.567998819859,1,2,Sea
17602.71576473586,192001.8770766346,49.51480026393328,50.76690113926611,390.9606922008152,Electronics,9739.576077872935,0,5,Sea
86154.33148206465,441703.1445499355,264.8805884396989,56.969209339718056,276.542217635004,Electronics,10972.504178963882,1,5,Air
28213.148578053333,474264.76436657365,418.8537590827237,205.0212898792677,262.4043782698676,Electronics,5271.830097757909,1,1,Air
99737.56754225529,67198.83465049694,185.71077228748,409.35603519234814,20.04493756379584,Electronics,7271.993331681226,0,2,Sea
32303.39875048033,448157.82404959644,85.40457624973067,475.34886598470786,302.2510687560111,Electronics,13662.76325808923,1,1,Sea
87563.19518649814,40409.22975574394,172.88937797967523,332.6494004311991,261.8286035975145,Electronics,2912.274271978595,1,2,Air
73502.51699495944,27665.77828702559,477.44651354526025,129.12644703544214,463.2607041273395,Electronics,2256.481428409137,0,2,Sea
21566.952449910805,303959.74922499876,63.301710759017396,147.50933649652012,126.97553828777774,Electronics,3184.7679552961404,1,2,Sea
32515.121510278856,186468.42410566518,216.95292968619069,287.8019004712657,375.5696991122448,Electronics,8242.252373218258,1,3,Air
58558.2511492408,470374.34271251137,190.61022438138085,332.5778999732078,337.68734504196954,Electronics,2614.5844929889145,1,5,Sea
40716.20313968724,38558.44264225782,332.0584655795664,267.49850490321046,186.2977393629585,Electronics,11961.799604184866,0,5,Air
96880.2241365147,240500.81519320118,360.80315398080455,432.54547039823973,391.6147997491676,Electronics,14321.211072052705,1,1,Air
44508.77013649792,99248.98466044024,183.51114753740086,342.0838061092069,250.06888876337183,Electronics,10437.925959937975,1,5,Sea
15308.682919826635,495374.44623411255,288.87082883830556,381.1531420606198,229.30626847213335,Electronics,5615.920300687935,0,2,Air
8781.44654909526,305554.66654533375,423.2614904999074,25.000913435315663,376.0801952414,Electronics,4077.722011701935,0,2,Air
97837.4845231387,452963.1999937,39.18902462923022,261.09386633034063,417.2439806324072,Electronics,12942.363937373286,1,5,Air
73982.90021172712,283534.02118356136,284.24753156378705,175.78765805663906,277.42438148702274,Electronics,13429.983993596821,0,5,Air
87016.13004061853,309836.2970469258,118.61568206814421,399.0536859791055,409.2707507222784,Electronics,13426.171932942434,0,1,Air
70128.6163581077,29653.889250062264,284.2575224733924,250.74996046700934,305.48731693025104,Electronics,4988.249007431131,1,5,Sea
55283.90388666347,188047.68342942643,273.6053583778167,118.55131745114599,430.75137316135203,Electronics,9753.28998675297,0,4,Sea
22430.844785536512,456085.20596015133,121.98773735628507,452.3870972333505,398.8246641995918,Electronics,11035.555504832553,0,3,Air
7756.995759125836,123111.70132940862,252.86194118827916,45.21750257610631,130.124895293021,Electronics,471.11110817144095,1,5,Air
41217.832341313675,406472.97565025697,451.72714302317917,42.114065606287596,77.61599941897299,Electronics,11605.385701205108,1,1,Air
93940.03809776822,480977.9059002764,452.79478799056886,353.45460381696876,119.10167561997072,Electronics,373.1712525489723,0,2,Sea
10523.946282372992,76764.11197128639,137.47249340892887,289.12803885581025,419.7439149068723,Electronics,8202.822710166658,0,1,Sea
99935.81855850531,173033.64165995226,53.510418961249016,78.38944169852587,446.102247344621,Electronics,5079.561203798509,1,4,Sea
38749.793231338,499515.0280165041,356.19346333788565,293.89365465569625,481.4333030514784,Electronics,14588.984091206261,0,1,Air
47659.34665602405,337938.1403602489,74.37714550454888,43.99796528624325,398.85045457664773,Electronics,3519.595822725934,1,4,Air
94449.16101526229,296708.3661857995,242.30931317853123,355.78774536300364,318.94158245297166,Electronics,9014.844594080147,1,3,Air
7724.043968560895,377653.4128960916,414.759806621928,146.76263584311147,10.707992182324297,Electronics,1926.5620515924163,1,5,Land
99580.23376923347,112132.91236125624,498.3917818809261,368.6092238286339,424.2540386682536,Electronics,13548.88912888734,0,5,Air
18086.34480988471,365940.3655324003,263.0059367983404,215.20649526606513,80.4758942361427,Electronics,5407.612172968684,1,2,Air
25774.139150561186,89188.39616309633,285.15154029151086,254.4835370288963,190.36986845647183,Electronics,332.4170611454314,0,5,Air
51907.72808787732,373685.64188666973,141.35581142036466,117.59719963671783,404.8715653994594,Electronics,7897.95390869259,0,2,Air
45691.61409519544,73966.8762884481,216.34403805899777,206.38475308615236,250.66148307710742,Electronics,4840.488174176061,0,3,Air
